ContextInfo;ContextInfo.EqualityContract;ContextInfo.ElementType;ContextInfo.ElementVisibility;ContextInfo.Identifier;ContextInfo.Namespace;ContextInfo.FullName;ContextInfo.Name;ContextInfo.ShortName;ContextInfo.Contexts;ContextInfo.ClassOwner;ContextInfo.MethodOwner;ContextInfo.Action;ContextInfo.Domains;ContextInfo.References;ContextInfo.InvokedBy;ContextInfo.Owns;ContextInfo.MethodOwnedByItSelf;ContextInfo.Properties;ContextInfo.Dimensions;ContextInfo.SpanStart;ContextInfo.SpanEnd;ContextInfo.SymbolWrapper;ContextInfo.SyntaxWrapper;ContextInfo.NameWithClassOwnerName
"ContextInfo { ElementType = class, ElementVisibility = public, Identifier = DomainWalker, Namespace = GraphKit.Walkers, FullName = DomainWalker, Name = DomainWalker, ShortName = DomainWalker, Contexts = System.Collections.Generic.HashSet`1[System.String], ClassOwner = , MethodOwner = , Action = build, Domains = System.Collections.Generic.HashSet`1[System.String], References = System.Collections.Generic.HashSet`1[ContextKit.Model.ContextInfo], InvokedBy = System.Collections.Generic.HashSet`1[ContextKit.Model.ContextInfo], Owns = System.Collections.Generic.HashSet`1[ContextKit.Model.ContextInfo], MethodOwnedByItSelf = False, Properties = System.Collections.Generic.HashSet`1[ContextKit.Model.ContextInfo], Dimensions = System.Collections.Generic.Dictionary`2[System.String,System.String], SpanStart = 239, SpanEnd = 847, SymbolWrapper = , SyntaxWrapper = , NameWithClassOwnerName = DomainWalker }";ContextKit.Model.ContextInfo;class;public;DomainWalker;GraphKit.Walkers;DomainWalker;DomainWalker;DomainWalker;"[build, walker, graph]";"";"";build;"[walker, graph]";[];[];[];False;[];[];239;847;"";"";DomainWalker
"ContextInfo { ElementType = class, ElementVisibility = public, Identifier = DfsWalker_Traversal, Namespace = GraphKit.Walkers, FullName = DfsWalker_Traversal, Name = DfsWalker_Traversal, ShortName = DfsWalker_Traversal, Contexts = System.Collections.Generic.HashSet`1[System.String], ClassOwner = , MethodOwner = , Action = build, Domains = System.Collections.Generic.HashSet`1[System.String], References = System.Collections.Generic.HashSet`1[ContextKit.Model.ContextInfo], InvokedBy = System.Collections.Generic.HashSet`1[ContextKit.Model.ContextInfo], Owns = System.Collections.Generic.HashSet`1[ContextKit.Model.ContextInfo], MethodOwnedByItSelf = False, Properties = System.Collections.Generic.HashSet`1[ContextKit.Model.ContextInfo], Dimensions = System.Collections.Generic.Dictionary`2[System.String,System.String], SpanStart = 2228, SpanEnd = 4450, SymbolWrapper = , SyntaxWrapper = , NameWithClassOwnerName = DfsWalker_Traversal }";ContextKit.Model.ContextInfo;class;public;DfsWalker_Traversal;GraphKit.Walkers;DfsWalker_Traversal;DfsWalker_Traversal;DfsWalker_Traversal;"[build, node, graph]";"";"";build;"[node, graph]";[];[];[];False;[];[];2228;4450;"";"";DfsWalker_Traversal
"ContextInfo { ElementType = class, ElementVisibility = public, Identifier = InvocationFileParserWrapper, Namespace = SemanticKit.Parsers.Strategy.Invocation, FullName = InvocationFileParserWrapper, Name = InvocationFileParserWrapper, ShortName = InvocationFileParserWrapper, Contexts = System.Collections.Generic.HashSet`1[System.String], ClassOwner = , MethodOwner = , Action = read, Domains = System.Collections.Generic.HashSet`1[System.String], References = System.Collections.Generic.HashSet`1[ContextKit.Model.ContextInfo], InvokedBy = System.Collections.Generic.HashSet`1[ContextKit.Model.ContextInfo], Owns = System.Collections.Generic.HashSet`1[ContextKit.Model.ContextInfo], MethodOwnedByItSelf = False, Properties = System.Collections.Generic.HashSet`1[ContextKit.Model.ContextInfo], Dimensions = System.Collections.Generic.Dictionary`2[System.String,System.String], SpanStart = 287, SpanEnd = 1013, SymbolWrapper = , SyntaxWrapper = , NameWithClassOwnerName = InvocationFileParserWrapper }";ContextKit.Model.ContextInfo;class;public;InvocationFileParserWrapper;SemanticKit.Parsers.Strategy.Invocation;InvocationFileParserWrapper;InvocationFileParserWrapper;InvocationFileParserWrapper;"[file, directory, contextinfo, read]";"";"";read;"[file, directory, contextinfo, syntax]";[];[];[];False;[];[];287;1013;"";"";InvocationFileParserWrapper
"ContextInfo { ElementType = class, ElementVisibility = public, Identifier = FileParserPipeline, Namespace = SemanticKit.Parsers.File, FullName = FileParserPipeline, Name = FileParserPipeline, ShortName = FileParserPipeline, Contexts = System.Collections.Generic.HashSet`1[System.String], ClassOwner = , MethodOwner = , Action = read, Domains = System.Collections.Generic.HashSet`1[System.String], References = System.Collections.Generic.HashSet`1[ContextKit.Model.ContextInfo], InvokedBy = System.Collections.Generic.HashSet`1[ContextKit.Model.ContextInfo], Owns = System.Collections.Generic.HashSet`1[ContextKit.Model.ContextInfo], MethodOwnedByItSelf = False, Properties = System.Collections.Generic.HashSet`1[ContextKit.Model.ContextInfo], Dimensions = System.Collections.Generic.Dictionary`2[System.String,System.String], SpanStart = 259, SpanEnd = 1200, SymbolWrapper = , SyntaxWrapper = , NameWithClassOwnerName = FileParserPipeline }";ContextKit.Model.ContextInfo;class;public;FileParserPipeline;SemanticKit.Parsers.File;FileParserPipeline;FileParserPipeline;FileParserPipeline;"[file, directory, contextinfo, read]";"";"";read;"[file, directory, contextinfo, compilationflow]";[];[];[];False;[];[];259;1200;"";"";FileParserPipeline
"ContextInfo { ElementType = class, ElementVisibility = public, Identifier = DeclarationFileParserWrapper, Namespace = SemanticKit.Parsers.Strategy.Declaration, FullName = DeclarationFileParserWrapper, Name = DeclarationFileParserWrapper, ShortName = DeclarationFileParserWrapper, Contexts = System.Collections.Generic.HashSet`1[System.String], ClassOwner = , MethodOwner = , Action = read, Domains = System.Collections.Generic.HashSet`1[System.String], References = System.Collections.Generic.HashSet`1[ContextKit.Model.ContextInfo], InvokedBy = System.Collections.Generic.HashSet`1[ContextKit.Model.ContextInfo], Owns = System.Collections.Generic.HashSet`1[ContextKit.Model.ContextInfo], MethodOwnedByItSelf = False, Properties = System.Collections.Generic.HashSet`1[ContextKit.Model.ContextInfo], Dimensions = System.Collections.Generic.Dictionary`2[System.String,System.String], SpanStart = 314, SpanEnd = 1070, SymbolWrapper = , SyntaxWrapper = , NameWithClassOwnerName = DeclarationFileParserWrapper }";ContextKit.Model.ContextInfo;class;public;DeclarationFileParserWrapper;SemanticKit.Parsers.Strategy.Declaration;DeclarationFileParserWrapper;DeclarationFileParserWrapper;DeclarationFileParserWrapper;"[file, directory, contextinfo, read]";"";"";read;"[file, directory, contextinfo, compilationflow]";[];[];[];False;[];[];314;1070;"";"";DeclarationFileParserWrapper
"ContextInfo { ElementType = interface, ElementVisibility = public, Identifier = ILogWriter, Namespace = LoggerKit, FullName = ILogWriter, Name = ILogWriter, ShortName = ILogWriter, Contexts = System.Collections.Generic.HashSet`1[System.String], ClassOwner = , MethodOwner = , Action = share, Domains = System.Collections.Generic.HashSet`1[System.String], References = System.Collections.Generic.HashSet`1[ContextKit.Model.ContextInfo], InvokedBy = System.Collections.Generic.HashSet`1[ContextKit.Model.ContextInfo], Owns = System.Collections.Generic.HashSet`1[ContextKit.Model.ContextInfo], MethodOwnedByItSelf = False, Properties = System.Collections.Generic.HashSet`1[ContextKit.Model.ContextInfo], Dimensions = System.Collections.Generic.Dictionary`2[System.String,System.String], SpanStart = 48, SpanEnd = 142, SymbolWrapper = , SyntaxWrapper = , NameWithClassOwnerName = ILogWriter }";ContextKit.Model.ContextInfo;interface;public;ILogWriter;LoggerKit;ILogWriter;ILogWriter;ILogWriter;"[log, update, share]";"";"";share;[log];[];[];[];False;[];[];48;142;"";"";ILogWriter
"ContextInfo { ElementType = class, ElementVisibility = public, Identifier = BrokenOrchestra, Namespace = ContextSamples.ContextSamples.S5, FullName = BrokenOrchestra, Name = BrokenOrchestra, ShortName = BrokenOrchestra, Contexts = System.Collections.Generic.HashSet`1[System.String], ClassOwner = , MethodOwner = , Action = create;build, Domains = System.Collections.Generic.HashSet`1[System.String], References = System.Collections.Generic.HashSet`1[ContextKit.Model.ContextInfo], InvokedBy = System.Collections.Generic.HashSet`1[ContextKit.Model.ContextInfo], Owns = System.Collections.Generic.HashSet`1[ContextKit.Model.ContextInfo], MethodOwnedByItSelf = False, Properties = System.Collections.Generic.HashSet`1[ContextKit.Model.ContextInfo], Dimensions = System.Collections.Generic.Dictionary`2[System.String,System.String], SpanStart = 97, SpanEnd = 613, SymbolWrapper = , SyntaxWrapper = , NameWithClassOwnerName = BrokenOrchestra }";ContextKit.Model.ContextInfo;class;public;BrokenOrchestra;ContextSamples.ContextSamples.S5;BrokenOrchestra;BrokenOrchestra;BrokenOrchestra;"[create, build, s5.1]";"";"";"create;build";[s5.1];[];[];[];False;[];[];97;613;"";"";BrokenOrchestra
"ContextInfo { ElementType = class, ElementVisibility = public, Identifier = UmlDiagramCompilerClassMethodsList, Namespace = ExporterKit.Uml.DiagramCompiler.CoCompiler.Class, FullName = UmlDiagramCompilerClassMethodsList, Name = UmlDiagramCompilerClassMethodsList, ShortName = UmlDiagramCompilerClassMethodsList, Contexts = System.Collections.Generic.HashSet`1[System.String], ClassOwner = , MethodOwner = , Action = build, Domains = System.Collections.Generic.HashSet`1[System.String], References = System.Collections.Generic.HashSet`1[ContextKit.Model.ContextInfo], InvokedBy = System.Collections.Generic.HashSet`1[ContextKit.Model.ContextInfo], Owns = System.Collections.Generic.HashSet`1[ContextKit.Model.ContextInfo], MethodOwnedByItSelf = False, Properties = System.Collections.Generic.HashSet`1[ContextKit.Model.ContextInfo], Dimensions = System.Collections.Generic.Dictionary`2[System.String,System.String], SpanStart = 601, SpanEnd = 2849, SymbolWrapper = , SyntaxWrapper = , NameWithClassOwnerName = UmlDiagramCompilerClassMethodsList }";ContextKit.Model.ContextInfo;class;public;UmlDiagramCompilerClassMethodsList;ExporterKit.Uml.DiagramCompiler.CoCompiler.Class;UmlDiagramCompilerClassMethodsList;UmlDiagramCompilerClassMethodsList;UmlDiagramCompilerClassMethodsList;"[uml, links, build]";"";"";build;"[uml, links]";[];[];[];False;[];[];601;2849;"";"";UmlDiagramCompilerClassMethodsList
"ContextInfo { ElementType = class, ElementVisibility = public, Identifier = CompositeUmlDiagramCompilerSequenceAction, Namespace = ExporterKit.Uml.DiagramCompiler.CoCompiler, FullName = CompositeUmlDiagramCompilerSequenceAction, Name = CompositeUmlDiagramCompilerSequenceAction, ShortName = CompositeUmlDiagramCompilerSequenceAction, Contexts = System.Collections.Generic.HashSet`1[System.String], ClassOwner = , MethodOwner = , Action = build, Domains = System.Collections.Generic.HashSet`1[System.String], References = System.Collections.Generic.HashSet`1[ContextKit.Model.ContextInfo], InvokedBy = System.Collections.Generic.HashSet`1[ContextKit.Model.ContextInfo], Owns = System.Collections.Generic.HashSet`1[ContextKit.Model.ContextInfo], MethodOwnedByItSelf = False, Properties = System.Collections.Generic.HashSet`1[ContextKit.Model.ContextInfo], Dimensions = System.Collections.Generic.Dictionary`2[System.String,System.String], SpanStart = 917, SpanEnd = 4988, SymbolWrapper = , SyntaxWrapper = , NameWithClassOwnerName = CompositeUmlDiagramCompilerSequenceAction }";ContextKit.Model.ContextInfo;class;public;CompositeUmlDiagramCompilerSequenceAction;ExporterKit.Uml.DiagramCompiler.CoCompiler;CompositeUmlDiagramCompilerSequenceAction;CompositeUmlDiagramCompilerSequenceAction;CompositeUmlDiagramCompilerSequenceAction;"[uml, sequence, build]";"";"";build;"[uml, sequence]";[];[];[];False;[];[];917;4988;"";"";CompositeUmlDiagramCompilerSequenceAction
"ContextInfo { ElementType = class, ElementVisibility = public, Identifier = CompositeUmlDiagramCompilerStateDomain, Namespace = ExporterKit.Uml.DiagramCompiler.CoCompiler, FullName = CompositeUmlDiagramCompilerStateDomain, Name = CompositeUmlDiagramCompilerStateDomain, ShortName = CompositeUmlDiagramCompilerStateDomain, Contexts = System.Collections.Generic.HashSet`1[System.String], ClassOwner = , MethodOwner = , Action = build, Domains = System.Collections.Generic.HashSet`1[System.String], References = System.Collections.Generic.HashSet`1[ContextKit.Model.ContextInfo], InvokedBy = System.Collections.Generic.HashSet`1[ContextKit.Model.ContextInfo], Owns = System.Collections.Generic.HashSet`1[ContextKit.Model.ContextInfo], MethodOwnedByItSelf = False, Properties = System.Collections.Generic.HashSet`1[ContextKit.Model.ContextInfo], Dimensions = System.Collections.Generic.Dictionary`2[System.String,System.String], SpanStart = 1021, SpanEnd = 5033, SymbolWrapper = , SyntaxWrapper = , NameWithClassOwnerName = CompositeUmlDiagramCompilerStateDomain }";ContextKit.Model.ContextInfo;class;public;CompositeUmlDiagramCompilerStateDomain;ExporterKit.Uml.DiagramCompiler.CoCompiler;CompositeUmlDiagramCompilerStateDomain;CompositeUmlDiagramCompilerStateDomain;CompositeUmlDiagramCompilerStateDomain;"[uml, state, build]";"";"";build;"[uml, state]";[];[];[];False;[];[];1021;5033;"";"";CompositeUmlDiagramCompilerStateDomain
"ContextInfo { ElementType = class, ElementVisibility = public, Identifier = UmlDiagramCompilerClassRelation, Namespace = ExporterKit.Uml.DiagramCompiler.CoCompiler.Class, FullName = UmlDiagramCompilerClassRelation, Name = UmlDiagramCompilerClassRelation, ShortName = UmlDiagramCompilerClassRelation, Contexts = System.Collections.Generic.HashSet`1[System.String], ClassOwner = , MethodOwner = , Action = build, Domains = System.Collections.Generic.HashSet`1[System.String], References = System.Collections.Generic.HashSet`1[ContextKit.Model.ContextInfo], InvokedBy = System.Collections.Generic.HashSet`1[ContextKit.Model.ContextInfo], Owns = System.Collections.Generic.HashSet`1[ContextKit.Model.ContextInfo], MethodOwnedByItSelf = False, Properties = System.Collections.Generic.HashSet`1[ContextKit.Model.ContextInfo], Dimensions = System.Collections.Generic.Dictionary`2[System.String,System.String], SpanStart = 601, SpanEnd = 3365, SymbolWrapper = , SyntaxWrapper = , NameWithClassOwnerName = UmlDiagramCompilerClassRelation }";ContextKit.Model.ContextInfo;class;public;UmlDiagramCompilerClassRelation;ExporterKit.Uml.DiagramCompiler.CoCompiler.Class;UmlDiagramCompilerClassRelation;UmlDiagramCompilerClassRelation;UmlDiagramCompilerClassRelation;"[uml, links, build]";"";"";build;"[uml, links]";[];[];[];False;[];[];601;3365;"";"";UmlDiagramCompilerClassRelation
"ContextInfo { ElementType = class, ElementVisibility = public, Identifier = CompositeUmlDiagramCompilerSequenceDomain, Namespace = ExporterKit.Uml.DiagramCompiler.CoCompiler, FullName = CompositeUmlDiagramCompilerSequenceDomain, Name = CompositeUmlDiagramCompilerSequenceDomain, ShortName = CompositeUmlDiagramCompilerSequenceDomain, Contexts = System.Collections.Generic.HashSet`1[System.String], ClassOwner = , MethodOwner = , Action = build, Domains = System.Collections.Generic.HashSet`1[System.String], References = System.Collections.Generic.HashSet`1[ContextKit.Model.ContextInfo], InvokedBy = System.Collections.Generic.HashSet`1[ContextKit.Model.ContextInfo], Owns = System.Collections.Generic.HashSet`1[ContextKit.Model.ContextInfo], MethodOwnedByItSelf = False, Properties = System.Collections.Generic.HashSet`1[ContextKit.Model.ContextInfo], Dimensions = System.Collections.Generic.Dictionary`2[System.String,System.String], SpanStart = 917, SpanEnd = 4765, SymbolWrapper = , SyntaxWrapper = , NameWithClassOwnerName = CompositeUmlDiagramCompilerSequenceDomain }";ContextKit.Model.ContextInfo;class;public;CompositeUmlDiagramCompilerSequenceDomain;ExporterKit.Uml.DiagramCompiler.CoCompiler;CompositeUmlDiagramCompilerSequenceDomain;CompositeUmlDiagramCompilerSequenceDomain;CompositeUmlDiagramCompilerSequenceDomain;"[uml, sequence, build]";"";"";build;"[uml, sequence]";[];[];[];False;[];[];917;4765;"";"";CompositeUmlDiagramCompilerSequenceDomain
"ContextInfo { ElementType = class, ElementVisibility = public, Identifier = CompositeUmlDiagramCompilerStateAction, Namespace = ExporterKit.Uml.DiagramCompiler.CoCompiler, FullName = CompositeUmlDiagramCompilerStateAction, Name = CompositeUmlDiagramCompilerStateAction, ShortName = CompositeUmlDiagramCompilerStateAction, Contexts = System.Collections.Generic.HashSet`1[System.String], ClassOwner = , MethodOwner = , Action = build, Domains = System.Collections.Generic.HashSet`1[System.String], References = System.Collections.Generic.HashSet`1[ContextKit.Model.ContextInfo], InvokedBy = System.Collections.Generic.HashSet`1[ContextKit.Model.ContextInfo], Owns = System.Collections.Generic.HashSet`1[ContextKit.Model.ContextInfo], MethodOwnedByItSelf = False, Properties = System.Collections.Generic.HashSet`1[ContextKit.Model.ContextInfo], Dimensions = System.Collections.Generic.Dictionary`2[System.String,System.String], SpanStart = 1021, SpanEnd = 4861, SymbolWrapper = , SyntaxWrapper = , NameWithClassOwnerName = CompositeUmlDiagramCompilerStateAction }";ContextKit.Model.ContextInfo;class;public;CompositeUmlDiagramCompilerStateAction;ExporterKit.Uml.DiagramCompiler.CoCompiler;CompositeUmlDiagramCompilerStateAction;CompositeUmlDiagramCompilerStateAction;CompositeUmlDiagramCompilerStateAction;"[uml, state, build]";"";"";build;"[uml, state]";[];[];[];False;[];[];1021;4861;"";"";CompositeUmlDiagramCompilerStateAction
"ContextInfo { ElementType = class, ElementVisibility = public, Identifier = DirectoryUtils, Namespace = ContextBrowserKit.Extensions, FullName = DirectoryUtils, Name = DirectoryUtils, ShortName = DirectoryUtils, Contexts = System.Collections.Generic.HashSet`1[System.String], ClassOwner = , MethodOwner = , Action = read;delete;create, Domains = System.Collections.Generic.HashSet`1[System.String], References = System.Collections.Generic.HashSet`1[ContextKit.Model.ContextInfo], InvokedBy = System.Collections.Generic.HashSet`1[ContextKit.Model.ContextInfo], Owns = System.Collections.Generic.HashSet`1[ContextKit.Model.ContextInfo], MethodOwnedByItSelf = False, Properties = System.Collections.Generic.HashSet`1[ContextKit.Model.ContextInfo], Dimensions = System.Collections.Generic.Dictionary`2[System.String,System.String], SpanStart = 115, SpanEnd = 496, SymbolWrapper = , SyntaxWrapper = , NameWithClassOwnerName = DirectoryUtils }";ContextKit.Model.ContextInfo;class;public;DirectoryUtils;ContextBrowserKit.Extensions;DirectoryUtils;DirectoryUtils;DirectoryUtils;"[file, read, delete, create]";"";"";"read;delete;create";[file];[];[];[];False;[];[];115;496;"";"";DirectoryUtils
"ContextInfo { ElementType = class, ElementVisibility = public, Identifier = CSharpSyntaxNodeWrapperInterface, Namespace = RoslynKit.Phases.ContextInfoBuilder.SyntaxNodeWrapper, FullName = CSharpSyntaxNodeWrapperInterface, Name = CSharpSyntaxNodeWrapperInterface, ShortName = CSharpSyntaxNodeWrapperInterface, Contexts = System.Collections.Generic.HashSet`1[System.String], ClassOwner = , MethodOwner = , Action = model, Domains = System.Collections.Generic.HashSet`1[System.String], References = System.Collections.Generic.HashSet`1[ContextKit.Model.ContextInfo], InvokedBy = System.Collections.Generic.HashSet`1[ContextKit.Model.ContextInfo], Owns = System.Collections.Generic.HashSet`1[ContextKit.Model.ContextInfo], MethodOwnedByItSelf = False, Properties = System.Collections.Generic.HashSet`1[ContextKit.Model.ContextInfo], Dimensions = System.Collections.Generic.Dictionary`2[System.String,System.String], SpanStart = 208, SpanEnd = 806, SymbolWrapper = , SyntaxWrapper = , NameWithClassOwnerName = CSharpSyntaxNodeWrapperInterface }";ContextKit.Model.ContextInfo;class;public;CSharpSyntaxNodeWrapperInterface;RoslynKit.Phases.ContextInfoBuilder.SyntaxNodeWrapper;CSharpSyntaxNodeWrapperInterface;CSharpSyntaxNodeWrapperInterface;CSharpSyntaxNodeWrapperInterface;"[syntax, model, roslyn, symbol]";"";"";model;"[syntax, roslyn, symbol]";[];[];[];False;[];[];208;806;"";"";CSharpSyntaxNodeWrapperInterface
"ContextInfo { ElementType = class, ElementVisibility = public, Identifier = CSharpSyntaxNodeWrapper<S>, Namespace = RoslynKit.Phases.ContextInfoBuilder.SyntaxNodeWrapper, FullName = CSharpSyntaxNodeWrapper<S>, Name = CSharpSyntaxNodeWrapper, ShortName = CSharpSyntaxNodeWrapper, Contexts = System.Collections.Generic.HashSet`1[System.String], ClassOwner = , MethodOwner = , Action = model, Domains = System.Collections.Generic.HashSet`1[System.String], References = System.Collections.Generic.HashSet`1[ContextKit.Model.ContextInfo], InvokedBy = System.Collections.Generic.HashSet`1[ContextKit.Model.ContextInfo], Owns = System.Collections.Generic.HashSet`1[ContextKit.Model.ContextInfo], MethodOwnedByItSelf = False, Properties = System.Collections.Generic.HashSet`1[ContextKit.Model.ContextInfo], Dimensions = System.Collections.Generic.Dictionary`2[System.String,System.String], SpanStart = 196, SpanEnd = 1423, SymbolWrapper = , SyntaxWrapper = , NameWithClassOwnerName = CSharpSyntaxNodeWrapper }";ContextKit.Model.ContextInfo;class;public;CSharpSyntaxNodeWrapper<S>;RoslynKit.Phases.ContextInfoBuilder.SyntaxNodeWrapper;CSharpSyntaxNodeWrapper<S>;CSharpSyntaxNodeWrapper;CSharpSyntaxNodeWrapper;"[syntax, model, roslyn]";"";"";model;"[syntax, roslyn]";[];[];[];False;[];[];196;1423;"";"";CSharpSyntaxNodeWrapper
"ContextInfo { ElementType = class, ElementVisibility = public, Identifier = CSharpSyntaxNodeWrapperType, Namespace = RoslynKit.Phases.ContextInfoBuilder.SyntaxNodeWrapper, FullName = CSharpSyntaxNodeWrapperType, Name = CSharpSyntaxNodeWrapperType, ShortName = CSharpSyntaxNodeWrapperType, Contexts = System.Collections.Generic.HashSet`1[System.String], ClassOwner = , MethodOwner = , Action = model, Domains = System.Collections.Generic.HashSet`1[System.String], References = System.Collections.Generic.HashSet`1[ContextKit.Model.ContextInfo], InvokedBy = System.Collections.Generic.HashSet`1[ContextKit.Model.ContextInfo], Owns = System.Collections.Generic.HashSet`1[ContextKit.Model.ContextInfo], MethodOwnedByItSelf = False, Properties = System.Collections.Generic.HashSet`1[ContextKit.Model.ContextInfo], Dimensions = System.Collections.Generic.Dictionary`2[System.String,System.String], SpanStart = 208, SpanEnd = 764, SymbolWrapper = , SyntaxWrapper = , NameWithClassOwnerName = CSharpSyntaxNodeWrapperType }";ContextKit.Model.ContextInfo;class;public;CSharpSyntaxNodeWrapperType;RoslynKit.Phases.ContextInfoBuilder.SyntaxNodeWrapper;CSharpSyntaxNodeWrapperType;CSharpSyntaxNodeWrapperType;CSharpSyntaxNodeWrapperType;"[syntax, model, roslyn, symbol]";"";"";model;"[syntax, roslyn, symbol]";[];[];[];False;[];[];208;764;"";"";CSharpSyntaxNodeWrapperType
"ContextInfo { ElementType = class, ElementVisibility = public, Identifier = CSharpSyntaxNodeWrapperProperty, Namespace = RoslynKit.Phases.ContextInfoBuilder.SyntaxNodeWrapper, FullName = CSharpSyntaxNodeWrapperProperty, Name = CSharpSyntaxNodeWrapperProperty, ShortName = CSharpSyntaxNodeWrapperProperty, Contexts = System.Collections.Generic.HashSet`1[System.String], ClassOwner = , MethodOwner = , Action = model, Domains = System.Collections.Generic.HashSet`1[System.String], References = System.Collections.Generic.HashSet`1[ContextKit.Model.ContextInfo], InvokedBy = System.Collections.Generic.HashSet`1[ContextKit.Model.ContextInfo], Owns = System.Collections.Generic.HashSet`1[ContextKit.Model.ContextInfo], MethodOwnedByItSelf = False, Properties = System.Collections.Generic.HashSet`1[ContextKit.Model.ContextInfo], Dimensions = System.Collections.Generic.Dictionary`2[System.String,System.String], SpanStart = 208, SpanEnd = 802, SymbolWrapper = , SyntaxWrapper = , NameWithClassOwnerName = CSharpSyntaxNodeWrapperProperty }";ContextKit.Model.ContextInfo;class;public;CSharpSyntaxNodeWrapperProperty;RoslynKit.Phases.ContextInfoBuilder.SyntaxNodeWrapper;CSharpSyntaxNodeWrapperProperty;CSharpSyntaxNodeWrapperProperty;CSharpSyntaxNodeWrapperProperty;"[syntax, model, roslyn, symbol]";"";"";model;"[syntax, roslyn, symbol]";[];[];[];False;[];[];208;802;"";"";CSharpSyntaxNodeWrapperProperty
"ContextInfo { ElementType = class, ElementVisibility = public, Identifier = CSharpSyntaxNodeWrapperEnum, Namespace = RoslynKit.Phases.ContextInfoBuilder.SyntaxNodeWrapper, FullName = CSharpSyntaxNodeWrapperEnum, Name = CSharpSyntaxNodeWrapperEnum, ShortName = CSharpSyntaxNodeWrapperEnum, Contexts = System.Collections.Generic.HashSet`1[System.String], ClassOwner = , MethodOwner = , Action = model, Domains = System.Collections.Generic.HashSet`1[System.String], References = System.Collections.Generic.HashSet`1[ContextKit.Model.ContextInfo], InvokedBy = System.Collections.Generic.HashSet`1[ContextKit.Model.ContextInfo], Owns = System.Collections.Generic.HashSet`1[ContextKit.Model.ContextInfo], MethodOwnedByItSelf = False, Properties = System.Collections.Generic.HashSet`1[ContextKit.Model.ContextInfo], Dimensions = System.Collections.Generic.Dictionary`2[System.String,System.String], SpanStart = 175, SpanEnd = 731, SymbolWrapper = , SyntaxWrapper = , NameWithClassOwnerName = CSharpSyntaxNodeWrapperEnum }";ContextKit.Model.ContextInfo;class;public;CSharpSyntaxNodeWrapperEnum;RoslynKit.Phases.ContextInfoBuilder.SyntaxNodeWrapper;CSharpSyntaxNodeWrapperEnum;CSharpSyntaxNodeWrapperEnum;CSharpSyntaxNodeWrapperEnum;"[syntax, model, roslyn]";"";"";model;"[syntax, roslyn]";[];[];[];False;[];[];175;731;"";"";CSharpSyntaxNodeWrapperEnum
"ContextInfo { ElementType = class, ElementVisibility = public, Identifier = CSharpSyntaxNodeWrapperRecord, Namespace = RoslynKit.Phases.ContextInfoBuilder.SyntaxNodeWrapper, FullName = CSharpSyntaxNodeWrapperRecord, Name = CSharpSyntaxNodeWrapperRecord, ShortName = CSharpSyntaxNodeWrapperRecord, Contexts = System.Collections.Generic.HashSet`1[System.String], ClassOwner = , MethodOwner = , Action = model, Domains = System.Collections.Generic.HashSet`1[System.String], References = System.Collections.Generic.HashSet`1[ContextKit.Model.ContextInfo], InvokedBy = System.Collections.Generic.HashSet`1[ContextKit.Model.ContextInfo], Owns = System.Collections.Generic.HashSet`1[ContextKit.Model.ContextInfo], MethodOwnedByItSelf = False, Properties = System.Collections.Generic.HashSet`1[ContextKit.Model.ContextInfo], Dimensions = System.Collections.Generic.Dictionary`2[System.String,System.String], SpanStart = 175, SpanEnd = 748, SymbolWrapper = , SyntaxWrapper = , NameWithClassOwnerName = CSharpSyntaxNodeWrapperRecord }";ContextKit.Model.ContextInfo;class;public;CSharpSyntaxNodeWrapperRecord;RoslynKit.Phases.ContextInfoBuilder.SyntaxNodeWrapper;CSharpSyntaxNodeWrapperRecord;CSharpSyntaxNodeWrapperRecord;CSharpSyntaxNodeWrapperRecord;"[syntax, model, roslyn]";"";"";model;"[syntax, roslyn]";[];[];[];False;[];[];175;748;"";"";CSharpSyntaxNodeWrapperRecord
